cnpj;optante_simples;optante_simei
14841002000118;True;True
14858363000177;True;True
14893585000120;True;False
14911562000100;True;False
14913506000104;True;True
14990140000240;False;False
15028794000179;True;True
15080957000162;False;False
15131633000106;True;True
15172878000181;True;True
15378113000100;False;False
15406982000193;True;False
15413545000105;True;False
15453134000135;True;True
15500532000165;True;True
15506161000129;True;True
15564542000164;True;True
15570841000101;True;False
15747974000100;False;False
16482301000139;False;False
16483150000133;True;False
16553911000186;True;False
16586749000100;True;False
16618347000132;True;False
16651833000152;True;True
16685385000108;True;False
16744095000279;;
16841978000116;True;False
16880856000139;False;False
16883496000129;True;False
16963701000166;True;True
16994298000132;False;False
17141969000185;False;False
17155730000164;False;False
17198181000105;True;False
17212641000374;True;False
17250162000180;True;False
17255690000122;True;True
17263839000204;;
17292762000101;True;False
17344597000194;False;False
17431366000118;True;True
17549159000162;False;False
17559755000123;True;False
17624728000197;True;False
17676180000200;False;False
17682185000164;True;True
17742708000110;True;True
17790378000139;True;True
17824359000186;True;False
17835184000102;True;True
17851141000110;True;True
17871030000176;False;False
17892370000183;True;True
18073887000103;False;False
18083400000173;True;True
18112312000152;False;False
18126628000101;False;False
18128166000153;True;True
18141186000164;True;True
18178637000138;False;False
18186082000176;True;True
18206251000192;False;False
18257357000115;True;True
18288115000199;True;False
18328118000109;False;False
18364885000173;False;False
18494485000182;False;False
18519353000168;False;False
18522952000130;True;True
18538545000111;True;False
18597877000177;True;False
18638183000130;True;True
18681903000140;False;False
18697955000105;False;False
18741036000191;True;True
18763140000187;True;True
18835087000182;True;False
18849081000164;True;False
18887548000160;True;False
18905905000176;True;True
18986437000101;True;True
19078027000125;True;False
19096003000107;True;True
19107890000163;True;False
19137969000137;True;False
19174737000159;True;False
19205428000107;True;True
19276449000105;True;False
19351946000120;True;True
19378769000176;False;False
19467912000104;True;False
19497066000167;True;True
19563290000100;True;True
19573284000133;True;False
19580143000148;True;True
19590280000163;False;False
19704891000195;True;False
19736488000148;True;True
19796586000170;False;False
19805651000187;True;True
19883102000120;True;True
19904771000131;False;False
19907684000138;True;False
19949451000106;True;False
19968285000187;False;False
19988329000130;True;True
20028629000157;True;True
20064842000114;True;True
20080561000155;True;False
20114781000152;True;False
20205338000197;False;False
20228084000122;True;False
20339120000125;True;True
20392756000130;True;False
20546608000395;;
20688009000144;True;True
20725710000196;False;False
20735381000164;False;False
20753443000160;True;False
20953701000233;False;False
20966319000183;True;False
21049273000109;True;True
21056196000106;True;False
21070076000163;True;True
21080430000130;True;False
21127602000184;True;False
21197014000117;False;False
21214730000165;True;True
21217857000138;False;False
21348660000138;False;False
21358239000108;False;False
21367254000112;False;False
21405774000172;False;False
21427904000178;True;True
21430694000177;True;False
21523268000188;True;True
21638229000126;True;True
21717620000116;True;True
21901561000131;True;True
21912917000132;True;True
21919293000185;True;True
21924657000115;False;False
21961475000114;False;False
22037509000141;True;False
22119134000169;True;True
22145062000124;True;False
22159807000104;True;True
22165645000206;;
22226635000144;False;False
22237189000173;True;True
22315376000128;True;False
22318474000119;True;False
22366166000169;True;True
22397501000196;True;True
22400151000170;True;False
22435645000190;True;True
22499460000149;True;True
22524927000163;True;True
22578332000190;True;False
22600683000150;True;True
22621310000166;True;False
22657174000164;True;True
22722584000141;False;False
22740826000120;False;False
22808537000115;True;True
22825912000135;True;True
22919493000109;True;False
22990284008047;False;False
23026538000170;False;False
23068271000184;True;True
23073764000102;True;True
23087941000100;False;False
23121900000192;True;False
23126989000180;True;True
23208943000100;True;True
23279214000144;True;True
23285283000160;True;False
23432137000110;True;True
23437607000139;True;False
23674689000135;True;True
23710006000158;True;True
23790746000141;True;True
23818015000167;True;True
23825846000166;True;True
23826893000124;True;False
23849322000105;True;False
23851666000159;False;False
23874546000177;False;False
23893762000160;True;True
23906946000117;True;True
23956416000183;True;True
23984600000137;True;True
23990639000167;True;True
24044500000193;True;False
24045670000192;False;False
24098036000118;True;True
24101475000132;True;False
24200774000124;True;False
24206676000102;True;True
24207077000103;True;False
24255802000100;True;True
24334187000128;True;False
24363683000100;True;False
24372516000125;True;True
24394101000152;True;True
24414696000160;True;True
24584707000150;True;True
24607712000131;True;True
24608774000168;True;True
24615666000112;True;True
24662438000101;False;False
24674680000197;True;True
24680105000369;False;False
24702356000216;;
24705228000145;True;True
24725894000145;True;False
24736208000131;True;True
24755189000190;True;True
24819718000172;True;True
24949605000191;True;True
25011083000145;True;True
25117534000123;True;False
25127323000171;False;False
25142603000159;True;True
25209357000105;True;True
25222838000150;False;False
25223682000122;True;True
25261141000199;True;True
25424679000177;False;False
26011181000145;True;True
26035957000167;True;True
26036461000108;True;True
26121927000173;True;True
26123981000158;True;True
26195899000139;True;True
26206731000181;True;True
26371547000197;True;True
26381998000105;False;False
26402469000140;True;True
26518072000119;True;True
26533830000178;True;True
26679003000197;True;False
26687785000106;True;True
26769476000185;True;True
26787955000124;True;True
26840527000118;True;True
26905662000102;True;False
26924165000143;True;False
26969126000162;False;False
26987207000195;True;True
26987849000194;True;True
26993875000125;True;True
27048383000124;False;False
27145734000115;True;True
27182920000124;True;True
27225402000140;True;False
27242010000190;True;False
27403098000184;True;False
27512116000166;False;False
27552476000191;True;True
27579188000120;True;True
27672560000149;True;False
27701564001180;False;False
27718905000158;True;True
27740062000196;True;True
27743123000179;True;True
27846686000192;True;True
27882334000192;False;False
27999387000198;True;True
28054888000164;True;False
28074310000170;True;True
28179636000161;False;False
28195932000156;True;True
28242471000125;True;False
28367565000120;True;False
28389016000157;False;False
28430537000100;True;True
28473520000130;True;True
28505144000119;True;True
28542463000102;True;True
28607110000135;True;True
28649056000190;True;True
28678636000106;True;False
28780796000161;True;True
28826378000168;False;False
28856000000107;True;False
28892018000164;True;True
28961608000100;True;True
28964715000345;;
28983602000125;True;True
29016214000138;True;False
29305956000183;True;False
29349014000105;False;False
29563676000175;True;True
29589077000120;True;True
29597048000100;True;True
29642663000191;True;True
29664975000104;True;False
29691031000118;True;True
29745030000109;True;True
29786512000107;True;False
29794813000182;True;False
29872417000126;True;False
29911230000194;True;False
29914701000118;True;True
29921771000101;True;True
29967522000149;False;False
29995344000160;True;True
30016297000144;True;True
30024489000100;True;False
30044368000112;True;True
30051579000182;False;False
30055777000114;True;True
30059929000157;True;False
30213493000109;False;False
30226440000122;True;True
30254053000108;True;False
30258656000170;True;True
30299992000160;True;True
30300746000181;True;True
30329024000150;True;True
30333713000138;True;True
30387169000107;True;True
30401257000116;True;False
30428827000161;False;False
30431064000108;True;False
30455606000182;True;True
30592556000185;True;True
30601848000137;True;True
30604678000144;True;True
30645344000119;True;True
30716752000114;True;True
30741229000148;True;False
30778152000180;True;True
30936625000120;True;True
30990643000190;True;True
30993310000115;True;True
31010090000125;True;True
31027906000123;False;False
31051712000163;True;True
31069869000116;True;True
31075458000133;True;True
31134906000122;True;False
31239415000146;True;True
31244276000149;True;True
31263483000140;True;False
31345255000110;True;True
31354310000138;True;True
31385923000132;True;False
31486060000190;True;True
31553627000101;False;False
31576380000130;True;True
31608553000155;True;False
31731108000188;True;True
31750336000103;True;True
31766670000147;True;True
31839476000144;True;True
31853016000170;True;True
31861385000105;True;False
31902324000149;True;True
31978867000140;True;True
32019225000186;True;False
32033280000120;True;True
32065728000198;True;False
32168005000114;True;False
32211313000185;True;True
32237787000104;True;False
32242402000199;True;True
32333511000111;True;False
32335233000131;True;True
32388885000134;True;True
32396238000174;True;False
32446535000187;False;False
32604335000105;True;False
32663110000120;True;True
32684692000120;True;True
32700247000107;False;False
32755649000109;True;True
32785497000197;False;False
32966215000158;True;True
33041260065290;False;False
33111246000190;False;False
33128093000193;True;False
33200049000147;False;False
33226569000129;True;True
33231789000140;True;True
33239812000143;True;True
33256163000199;True;True
33266135000152;True;True
33276869000112;True;True
33299271000149;True;False
33310994000100;True;False
33318839000121;False;False
33319820000108;True;True
33386210000119;False;False
33391551000182;True;True
33399617000180;True;False
33425643000136;True;True
33427327000101;True;True
33427862000154;True;True
33473195000146;True;True
33492834000110;True;False
33503898000170;True;True
33546147000130;True;True
33562900000181;True;True
33658632000104;True;True
33668917000118;True;True
33669501000114;True;True
33680846000250;;
33724625000155;True;False
33734570000164;True;True
33735863000166;True;False
33763229000137;True;False
33838222000137;True;False
33855708000183;True;True
33861525000170;False;False
33946782000105;True;True
33965300000164;False;False
33976233000183;True;True
34028316244169;False;False
34038767000121;True;False
34054459000190;False;False
34055747000169;True;True
34102854000109;True;False
34151195000192;True;True
34231240000119;True;True
34296239000172;True;False
34378603000143;True;True
34428718000103;True;True
34493846000122;True;True
34513294000177;True;True
34628136000162;True;True
34634031000116;True;True
34655917000146;True;True
34673659000120;True;True
34766494000131;True;True
34805138000180;False;False
34818863000192;True;True
34821120000171;True;True
34843147000165;True;True
34887613000104;True;False
34899621000170;True;True
34901945000104;True;False
34923505000140;True;True
34974241000153;True;False
34996143000117;True;True
34997240000124;True;True
34997853000161;True;True
35058263000136;True;True
35058794000129;True;True
35059999000129;False;False
35086353000130;True;True
35100319000173;True;True
35149200000195;True;True
35155843000141;True;False
35169370000131;True;False
35237264000148;True;True
35326608000195;True;True
35384274000106;True;True
35441543000129;True;True
35449698000101;True;True
35493695000175;True;True
35515232000167;False;False
35615296000130;True;False
35617404000103;True;True
35646923000108;True;False
35775027000130;True;False
35776024000111;True;False
35786382000105;False;False
35798698000117;True;True
35844987000105;False;False
35849358000178;True;False
35849773000121;True;True
35860628000141;True;True
35878969000144;True;False
35911846000168;True;False
35914706000143;True;True
35926672000107;False;False
35958093000146;True;True
35959955000155;True;True
35975882000195;True;True
36099015000104;True;True
36105182000102;True;True
36146166000168;False;False
36150831000197;True;True
36159739000198;False;False
36162705000152;True;True
36257710000149;True;True
36325815000198;True;True
36326358000156;False;False
36330205000182;True;True
36440006000127;True;False
36488257000181;True;True
36525284000187;True;True
36535768000107;True;True
36560888000164;True;False
36561616000189;;
36582069000118;True;True
36585328000164;True;True
36594180000124;True;False
36608562000160;False;False
36624296000169;True;False
36706078000173;True;False
36709229000147;True;False
36720011000193;True;True
36749983000100;True;True
36754884000117;True;True
36767790000182;True;True
36776783000147;False;False
36777491000129;True;True
36818891000135;True;True
36839548000177;True;True
36841098000157;True;True
36849059000104;True;True
36862752000109;True;True
36867091000104;True;False
36870866000109;True;True
36894264000183;True;True
36903242000132;True;True
36986041000146;True;True
36987090000101;True;False
36993174000140;True;True
37082194000121;True;True
37106920000107;True;False
37111756000118;True;True
37169402000124;True;True
37171847000149;True;True
37174836000112;False;False
37247149000180;True;True
37265930000187;True;True
37281118000145;True;True
37297800000126;True;True
37304840000158;True;True
37310569000163;True;False
37312352000192;True;False
37341621000149;True;True
37358031000129;True;True
37402828000186;True;True
37433571000120;True;True
37456499000156;True;True
37476731000118;True;True
37591521000170;True;True
37600815000111;True;True
37602271000127;True;True
37603185000139;True;True
37639411000131;True;True
37639563000134;True;True
37654155000151;True;True
37673049000115;True;True
37695968000190;True;True
37714113000169;True;True
37716634000155;True;True
37722926000109;True;True
37724867000108;True;True
37774714000167;True;False
37775548000113;True;True
37778063000183;True;True
37780849000135;;
37817803000143;True;True
37824233000119;True;True
37878301000122;True;False
37886310000165;True;True
37892782000120;True;False
37912769000196;True;False
37913849000166;True;True
37921826000101;True;False
37946751000105;True;True
37947599000185;True;True
37984152000186;True;True
38018234000139;True;True
38023928000164;True;False
38051830000110;True;True
38065109000180;True;True
38134744000171;True;True
38162925000101;True;True
38259366000152;True;False
38329092000120;True;True
38350660000175;True;True
38386163000127;True;True
38409138000111;True;False
38420041000100;True;True
38431083000146;True;True
38461506000170;;
38499887000187;True;True
38501001000192;True;True
38592461000173;True;True
38650734000199;True;True
38823181000129;True;True
38948237000171;True;False
38973011000120;True;False
39307560000129;True;False
39322187000185;True;True
39333199000105;True;True
39363170000176;True;False
39394375000119;True;True
39448937000160;True;False
39473928000129;True;True
39489661000168;True;False
39511293000107;True;True
39532199000134;True;True
39562169000170;True;True
39573160000165;;
39598036000154;True;True
39611887000190;True;True
39637239000102;True;True
39663850000105;True;True
39708972000170;True;True
39711818000158;True;True
39718091000211;;
39747966000122;True;True
39754747000170;True;False
39813707000152;True;False
39872712000136;True;True
39877878000145;True;True
39884508000135;True;True
39899052000187;True;True
39932823000190;True;True
39949172000141;True;True
39956985000169;True;False
39960040000110;True;True
39990465000172;True;True
40007201000135;True;True
40045936000153;True;True
40064176000121;True;True
40120161000133;True;False
40128255000159;True;True
40132723000169;True;False
40140739000113;True;True
40145541000122;True;True
40147963000137;True;True
40150428000135;True;True
40153499000191;;
40201002000163;True;True
40211960000115;True;True
40216217000158;True;True
40221482000124;True;False
40236274000107;True;True
40241148000132;True;True
40243518000170;True;True
40266049000105;True;True
40269711000180;True;True
40279436000186;True;False
40279884000180;True;False
40289378000171;False;False
40292015000195;True;True
40326094000108;True;True
40348125000121;True;True
40352587000112;True;True
40390224000171;True;True
40426561000171;False;False
40441076000177;True;True
40463241000191;True;True
40469203000146;True;False
40476917000181;True;False
40514726000167;True;True
40532530000103;True;True
40541452000103;True;True
40549832000186;True;True
40560258000167;True;True
40566285000147;True;False
40571039000183;True;False
40576008000115;True;True
40599834000180;False;False
40605833000109;;
40613942000160;True;True
40634653000147;True;True
40646346000186;True;True
40667221000132;True;True
40701803000198;True;True
40719472000113;True;True
40734443000120;True;True
40782530000153;True;True
40803982000174;True;True
40809851000102;True;True
40873816000144;True;True
40893940000171;;
40923940000177;True;True
40937247000153;True;True
40967954000192;True;True
41017060000102;True;True
41036270000130;True;True
41073125000129;True;True
41086499000189;True;True
41087448000171;True;True
41129368000131;True;True
41178928000148;True;True
41223253000101;True;True
41229944000112;True;True
41247233000170;True;True
41303468000132;True;True
41353783000174;True;False
41389979000119;True;True
41402253000179;True;False
41421501000129;True;False
41422927000105;;
41431332000108;True;True
41495781000110;True;False
41508042000115;True;False
41515596000140;True;False
41536776000108;True;True
41571193000118;True;False
41631046000196;True;False
41633369000119;True;True
41633591000111;True;True
41653963000171;True;True
41677580000133;True;True
41709027000135;True;True
41753787000140;;
41762925000238;;
41782445000158;True;True
41793797000109;True;True
41847850000107;True;True
41861769000181;True;True
41865799000166;True;True
41893654000179;;
41904092000111;;
41904643000147;True;True
41909005000119;True;True
41914920000100;True;False
41942266000130;True;True
41988880000133;True;True
42000739000143;True;True
42019867000139;True;False
42030887000100;;
42036303000104;True;True
42039419000105;True;True
42039585000101;True;True
42056419000105;True;False
42069780000176;True;True
42090697000189;True;True
42092309000107;True;False
42108330000145;True;True
42111339000105;True;True
42118370000178;True;True
42132259000136;True;True
42133212000197;True;True
42156143000137;True;True
42191283000146;True;True
42207781000130;True;True
42208134000142;True;True
42260524000161;True;True
42334803000122;True;True
42343456000102;True;True
42346529000101;True;True
42370207000106;True;True
42376382000100;True;True
42423780000122;False;False
42427514000178;True;False
42444722000185;True;True
42474526000153;True;True
42474921000136;True;True
42549588000187;True;True
42593946000159;True;True
42613433000162;True;True
42637483000180;True;True
42646314000106;True;False
42660562000101;True;False
42709472000168;True;True
42736982000124;True;True
42741805000136;True;True
42756939000120;True;True
42787512000190;True;False
42796723000199;True;True
42803291000104;True;True
42839108000112;True;True
42841935000140;True;False
42849884000101;True;True
42886599000152;True;False
42934350000175;;
42989465000167;True;True
43032431000142;True;True
43038309000183;;
43041066000132;True;True
43042750000139;True;True
43087339000180;True;True
43134833000158;True;True
43187418000162;False;False
43230560000145;True;False
43231129000113;True;False
43241513000105;True;True
43250429000140;True;True
43296260000169;True;False
43359478000115;True;True
43366801000188;True;True
43386638000115;True;False
43403739000157;True;True
43457151000186;True;False
43485314000134;True;True
43510582000169;True;True
43535018000109;True;True
43572168000184;True;True
43599911000190;True;False
43691463000150;True;True
43716064000104;True;False
43719556000145;True;True
43719966000196;True;True
43728754000175;True;True
43731494000197;True;False
43761233000110;True;True
43790075000126;True;True
43864037000170;True;True
43866337000199;True;True
43869035000174;True;True
43904445000109;True;True
43916661000174;True;True
43955925000107;True;True
43972084000138;True;True
43975037000148;True;True
43994427000165;True;True
44044342000189;True;True
44048644000125;True;True
44068186000196;True;True
44080278000191;True;True
44095787000198;True;True
44144636000182;True;True
44163767000107;True;True
44228004000105;;
44230244000136;True;True
44230975000181;True;True
44235119000119;True;True
44256174000195;;
44275932000112;True;True
44286048000183;True;True
44311912000150;True;True
44322768000157;True;True
44339343000150;True;True
44364849000110;True;True
44377446000105;True;True
44416910000125;True;True
44453288000125;True;True
44477584000166;True;True
44478617000192;True;True
44491222000120;True;True
44496845000195;True;True
44500459000120;True;True
44503793000137;True;True
44514058000129;True;True
44576183000163;True;True
44578523000195;True;True
44622904000124;True;False
44630610000144;True;True
44645637000100;True;False
44648008000134;True;True
44654953000149;True;True
44660757000187;;
44726960000109;True;True
44770034000130;True;True
44774526000102;;
44776038000126;True;True
44784942000183;True;False
44845367000181;True;False
44881604000160;True;True
44885342000101;True;True
44926750000164;True;True
44969410000110;True;True
45022333000150;True;False
45024535000130;True;True
45024750000131;True;True
45036050000167;False;False
45045039000163;True;True
45067804000146;True;True
45084729000121;True;True
45120950000198;True;True
45163356000184;True;True
45176217000195;True;True
45272144000135;True;False
45277002000160;True;True
45308660000172;True;True
45311997000139;True;True
45338980000175;True;True
45376295000133;True;False
45414833000137;True;False
45419765000107;;
45450162000160;True;True
45468092000177;True;True
45472363000168;True;True
45516034000171;True;True
45519075000111;True;True
45527434000182;True;True
45529124000105;True;False
45538052000154;True;True
45553778000166;True;True
45583901000191;True;True
45604822000110;True;True
45612665000194;True;True
45690668000146;;
45700915000148;True;False
45764952000110;True;True
45821481000134;True;True
45829031000198;True;False
45856504000146;True;True
45885086000115;True;True
45891798000147;True;True
45933095000134;True;True
45976480000169;True;True
45988986000198;True;False
45992724001179;False;False
46012691000144;True;True
46017529000119;True;False
46027063000132;True;True
46027594000125;True;True
46043383000186;True;True
46067912000181;True;True
46075940000140;True;True
46085214000109;True;True
46196058000153;True;True
46280295000106;True;True
46313543000160;True;True
46315896000107;True;True
46362940000121;True;True
46384941000177;True;False
46390275000180;True;True
46414675000188;True;True
46451095000160;True;True
46451885000146;True;False
46462658000116;True;True
46484784000171;True;True
46551465000131;True;True
46579584000100;True;True
46623337000156;True;True
46689450000134;True;True
46695424000119;;
46710847000160;True;True
46712946000181;True;True
46731817000130;True;True
46746766000110;True;True
46790258000130;True;False
46796269000127;True;True
46799203000190;True;True
46803398000103;True;True
46803743000109;;
46814791000194;True;True
46832025000152;True;True
46842877000120;True;True
46863876000162;True;True
46909876000156;True;True
46939627000103;True;False
46970085000131;True;False
47015529000142;True;True
47020099000157;True;True
47075778000123;True;False
47146904000193;True;True
47168860000100;True;True
47201170000106;True;False
47211160000143;True;True
47251861000106;True;True
47264394000159;True;True
47271057000199;True;True
47319346000110;True;True
47319675000161;True;True
47342634000196;True;True
47365188000135;True;True
47421668000176;True;True
47425477000182;True;True
47433498000140;True;True
47468737000105;True;True
47511047000183;True;False
47518516000196;True;True
47527217000118;True;True
47548349000126;;
47565511000114;True;True
47600827000108;;
47605172000152;;
47605963000182;True;True
47611616000162;True;False
47642851000100;True;True
47650914000161;True;True
47665958000165;True;True
47679768000105;True;False
47703058000165;True;True
47703345000175;True;True
47715853000173;True;True
47741596000144;True;True
47873814000102;;
47886504000114;True;True
47898955000171;True;True
47928963000113;;
47935504000167;;
47945671000199;;
48000581000198;;
48028891000110;;
48033059000102;;
48069315000111;;
48074183000116;;
48076751000118;;
48086352000138;;
48098769000110;;
48124212000107;;
48167806000103;;
48185674000134;;
48196199000100;;
48212225000138;;
48223211000110;;
48248971000181;;
48263815000190;;
48266797000108;;
48341213000103;;
48356478000185;;
48366634000199;;
49263189000102;False;False
50746577000115;False;False
50926955000142;False;False
52180593000119;True;False
53113791000122;False;False
53585527000949;;
54140165000198;False;False
55040042000148;False;False
55278311000109;True;False
55970909000164;True;False
56720428000163;False;False
57593832000186;False;False
57710907000161;False;False
58340183000174;False;False
58728858000157;False;False
59273367032325;;
59704510001245;False;False
60102621000108;False;False
61088894000108;False;False
61669966000372;False;False
62144175000120;False;False
62377981000148;False;False
63498331000113;True;False
65665093000119;False;False
67043125001303;;
67960229000653;False;False
73167892000193;True;False
73853970000103;True;False
74019910000152;False;False
74237298000275;;
74564592000100;True;False
75446948000174;False;False
75584110009446;False;False
76707512000154;False;False
77960573000191;False;False
78445673000223;False;False
78586674002231;False;False
79048450000104;False;False
79732970000131;True;False
79801205000126;False;False
81414997000128;True;True
82027459000143;False;False
87557948000120;False;False
88212113082904;;
88661681000422;False;False
89637490000145;False;False
89850341000160;False;False
91024158000157;True;False
92076462000100;True;False
92754738000162;False;False
93355469000124;True;False
94069770000215;;
94813102000170;False;False
95817532000122;False;False
96571765000150;False;False
97191902000194;False;False
97542647000187;False;False
191;False;False
328405;False;False
59319000192;False;False
218928000147;True;False
242184000104;False;False
556667000256;False;False
696185000110;True;False
934861000147;True;False
980086000247;False;False
1104937000170;False;False
1282244000177;False;False
1301391000228;False;False
1383961000195;True;False
1545826000107;False;False
1555122000107;False;False
1609290000138;False;False
1787306000100;True;False
1838723000127;False;False
1924669000132;False;False
1971614000183;False;False
1988222000127;True;False
2016256000112;True;False
2101989000236;;
2128461000170;False;False
2404504000100;False;False
2555465000134;False;False
2585924012309;False;False
2744156000102;True;False
2832547000189;True;True
2852677000183;False;False
2962641000152;False;False
3185564000134;False;False
3243876000157;True;False
3261442000180;True;False
3285176000125;False;False
3293963000119;False;False
3378521000175;False;False
3441939000180;False;False
3462027000194;True;False
3485324000406;False;False
3496362000103;False;False
3613342000175;True;False
3624974000487;;
3643856005566;False;False
3655822000107;False;False
3758318000124;False;False
3853896000140;False;False
3862585000147;False;False
3921801000188;False;False
3932942000104;False;False
3991307000190;False;False
3992917000108;False;False
4352523000158;True;False
4448482000106;True;False
4496959000110;False;False
4558953000201;False;False
4563989000100;False;False
4565935000176;False;False
4576569000231;False;False
4605426000120;True;False
4612535000174;False;False
4706732000152;False;False
4798608000164;True;False
4806456000102;False;False
4839833000100;True;False
4844451000166;True;False
4878110000101;True;False
5055075000193;False;False
5286399000485;;
5339222000157;True;False
5346644004228;False;False
5578540000170;True;False
5587864000175;True;False
5681837000167;True;False
5741708000117;True;False
5832716000179;False;False
5834681000107;True;False
5883853000132;True;False
5906856000144;False;False
5975696000195;False;False
6044176000202;False;False
6047087000139;False;False
6086715000195;False;False
6239063000262;;
6305912000310;False;False
6326392000160;False;False
6879279000101;True;False
6882416000167;False;False
7047251000170;False;False
7077775000295;;
7078234000109;False;False
7128323000104;False;False
7136283000142;False;False
7420874000147;False;False
7535695000155;False;False
7547200000108;True;False
7575550000188;False;False
7668738000170;True;False
7681553000104;True;False
7800597000106;True;False
7825400000185;True;False
7846891000140;True;False
7871961000110;False;False
7874968000196;False;False
7923294000253;False;False
8068681000131;False;False
8078847000109;False;False
8159965000133;False;False
8224587000124;False;False
8235067000117;True;False
8338958000522;False;False
8418867000173;False;False
8445150000110;False;False
8467115000100;False;False
8471273000126;True;False
8518621000173;False;False
8526886000113;False;False
8535363000133;False;False
8544832000180;False;False
8580964000320;False;False
8585659000320;False;False
8593047000118;False;False
8665902000159;False;False
8807432000110;False;False
8817578000147;True;False
8855340000106;False;False
8865487000187;False;False
8899534000103;True;False
9041168000110;False;False
9042817000105;False;False
9102288000180;False;False
9129228000150;False;False
9170877000103;False;False
9216174000160;False;False
9252987000106;True;False
9288252000132;False;False
9301734000185;False;False
9306201000196;True;False
9339505000150;True;False
9479373000161;True;False
9509008000152;False;False
9536254000101;False;False
9587219000294;False;False
9608541000686;False;False
9664694000136;False;False
10285590000108;False;False
10306081000297;True;False
10309325000104;False;False
10425859000104;True;False
10489763000100;False;False
10496097000129;False;False
10593927000136;False;False
10697158000116;False;False
10720451000157;True;False
10772420001979;False;False
10835932000108;False;False
10865659000164;False;False
10868909000110;False;False
10887999000196;False;False
10894164000163;False;False
10948140001200;;
10961196000134;True;False
10984062000139;False;False
10987866000191;True;False
11006654000149;True;True
11071665000102;True;False
11087775000162;False;False
11150990000160;True;False
11171577000182;False;False
11325292000159;False;False
11361845000129;True;False
11421994000136;False;False
11486430000181;True;False
11527155000105;True;True
11535682000153;True;True
11694376000160;True;True
11705180000123;True;False
11933472000113;True;True
12042439000166;True;True
12044340000101;False;False
12108897000150;False;False
12138411000127;True;True
12337252000190;False;False
12373589000152;True;True
12399950000110;True;False
12432934000181;True;False
12519340000102;True;False
12533331000176;True;True
12653600000138;True;True
12675158000140;False;False
12679985000102;True;True
12682905000178;False;False
12694474000160;True;True
12779296000170;False;False
12810603000138;False;False
12831777000187;False;False
12877311000112;True;False
12883330000151;True;True
12892467000172;True;False
12895225000132;True;True
12941280000111;True;False
12956210000137;True;True
13095820000156;True;False
13104826000142;True;True
13112212000102;True;True
13196169000100;True;False
13224882000110;True;False
13336245000136;True;False
13346640000108;True;True
13350390000171;True;True
13465383000115;True;True
13520921000127;False;False
13558297000157;False;False
14036345000100;True;True
14103878000167;True;True
14141205000100;False;False
14172646000160;True;True
14326931000199;True;True
14411229000123;True;True
14453071000154;True;False
14456696000170;False;False
14496672000144;False;False
14622358000160;True;True
14819550000141;True;False
14874954001290;;
14917179000231;False;False
14944220000188;True;True
15043133000112;True;True
15101405010580;False;False
15109806000190;True;True
15111441000138;True;False
15424546000147;False;False
15425652000145;True;False
15431374000139;True;True
15638741000170;True;False
15651402000123;False;False
15680901000149;False;False
15703529000149;True;False
15740207000170;False;False
15793994000118;True;True
15812604000100;True;True
16105961000362;False;False
16369226000102;False;False
16466861000108;True;True
16572329000167;True;False
16589149000198;True;True
16670085015500;False;False
16767199000118;True;True
17067607000191;True;True
17179126000178;True;True
17193806000146;False;False
17225810000149;True;False
17281106000103;False;False
17299394000123;True;True
17322687000184;True;True
17357641000362;False;False
17390179000133;True;False
17412099000131;False;False
17433826000228;False;False
17455042000209;;
17497233000144;True;True
17504110000193;False;False
17574540000181;False;False
17647523000127;True;True
17648762000100;False;False
17704497000121;False;False
17735438000110;True;False
17793378000192;True;False
17892111000152;False;False
17966147000133;False;False
18121958000104;True;True
18150741000114;True;False
18153895000160;False;False
18156681000147;True;False
18174270000184;False;False
18180789000175;False;False
18181714000109;True;False
18224104000145;True;True
18240257000186;False;False
18249064000196;False;False
18317773000161;True;True
18361968000109;True;False
18365306000107;True;True
18374547000112;True;True
18407914000137;True;True
18409930000169;False;False
18443521000189;True;True
18476977000145;False;False
18496618000150;True;True
18499326000170;True;False
18591412000290;;
18786593000714;False;False
18929639000111;True;False
19023668000182;False;False
19107226000114;False;False
19126220000194;False;False
19219127000124;True;True
19266084000138;True;True
19291576000183;True;True
19350464000156;True;True
19353062000105;True;False
19391298000136;False;False
19416042000136;False;False
19510633000178;False;False
19544578000137;True;False
19572284000119;False;False
19601999000152;False;False
19602946000156;True;True
19712500000184;True;False
19731504000100;True;False
19995996000140;True;False
20004539000126;False;False
20036936000180;False;False
20113131000192;True;True
20118009000109;True;True
20124977000128;False;False
20230840000158;True;True
20245912000130;True;False
20247322000147;False;False
20350178000170;False;False
20448597000149;True;True
20457877000113;True;True
20462314000113;True;True
20481039000185;False;False
20534604000125;True;True
20643826000186;True;True
20675852000196;True;True
20688169000193;True;True
20688786000199;True;True
20763093000113;True;True
20763743000120;True;True
20835742000144;True;True
20934810000122;False;False
21001750000158;True;True
21034977000108;False;False
21067479000153;True;True
21073362000182;True;True
21117557000187;True;False
21164415000170;False;False
21278276000106;False;False
21300829000180;True;True
21419744000115;True;True
21434419000121;True;True
21457110000157;True;False
21521308000152;True;False
21534941000185;True;False
21536618000140;True;True
21550141000158;True;False
21596679000101;True;False
21784307000109;False;False
21796945000131;True;True
21861610000150;True;False
21888856000115;True;True
21905288000113;False;False
21907911000177;True;True
22104728000104;False;False
22285086000189;True;True
